lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2015-2023 - by Cláudio Vieira e Evandro Neto
pt_none|nenhum
pt_rescued_prisoners|Prisioneiros Resgatados
pt_enemy|Inimigo
pt_hero_party|Tropas do Heroi
pt_village_defenders|Defensores da Aldeia
pt_cattle_herd|Rebanho de Gado
pt_looters|Saqueadores
pt_manhunters|Caçadores de Recompensas
pt_cheese_rustlers|Ladrões de Queijo
pt_cheese_paladins|Ladrões de Queijo
pt_scholars|Estudiosos
pt_nemesis|Espadas Contratadas
pt_nemesis2|Espadas Contratadas
pt_elites_fac1|Usurpadores
pt_elites_fac2|Usurpadores
pt_elites_fac3|Usurpadores
pt_elites_fac4|Usurpadores
pt_elites_fac5|Usurpadores
pt_elites_fac6|Usurpadores
pt_bandits_awaiting_ransom2|Bandidos Aguardando Resgate
pt_kidnapped_wife|Esposa do Moleiro
pt_spymaster|Mestre Espião
pt_steppe_bandits|Bandidos da Estepe
pt_taiga_bandits|Bandidos da Tundra
pt_desert_bandits|Bandidos do Deserto
pt_forest_bandits|Bandidos da Floresta
pt_mountain_bandits|Bandidos da Montanha
pt_sea_raiders|Piratas
pt_sea_raiders_ships|Corsários
pt_pirates_ships|Piratas
pt_mercenary_warband|Routiers
pt_mercenary_warband_2|Ladrões
pt_mercenary_warband_3|Companhia Catalã
pt_deserters|Desertores
pt_merchant_caravan|Caravana Mercante
pt_troublesome_bandits|Bandidos Problemáticos
pt_bandits_awaiting_ransom|Bandidos Aguardando Resgate
pt_kidnapped_girl|Donzela Sequestrada
pt_smugglers|Contrabandistas
pt_village_farmers|Agricultores
pt_spy_partners|Viajantes Comuns
pt_runaway_serfs|Servos Fugitivos
pt_spy|Plebeu Comum
pt_sacrificed_messenger|Mensageiro Sacrificado
pt_forager_party|Rastreadores
pt_scout_party|Batedores
pt_patrol_party|Patrulha
pt_messenger_party|Mensageiro
pt_raider_party|Salteadores
pt_raider_captives|Salteadores Cativos
pt_kingdom_caravan_party|Caravana
pt_prisoner_train_party|Comboio de Prisioneiros
pt_sea_traders|Mercadores Reais
pt_ship|Barco
pt_default_prisoners|Prisioneiros Comuns
pt_routed_warriors|Inimigos Derrotados
pt_deer_herd|Bando de Veados
pt_boar_herd|Bando de Javalis
pt_wolf_herd|Alcateia
pt_coat_herd|Cervo
pt_coatb_herd|Rebanho de Cabras da Montanha
pt_wilddonkey_herd|Rebanho de Iaques
pt_center_reinforcements|Reforços
pt_kingdom_hero_party|Tropas de Guerra
pt_steppe_bandit_lair|Guarida dos Bandidos da Estepe
pt_taiga_bandit_lair|Guarida dos Bandidos da Tundra
pt_desert_bandit_lair|Guarida dos Caminhantes da Areia
pt_forest_bandit_lair|Guarida dos Bandidos da Floresta
pt_mountain_bandit_lair|Guarida dos Bandidos da Montanha
pt_sea_raider_lair|Porto de Desembarque dos Piratas
pt_looter_lair|Guarida dos Saqueadores
pt_leaded_looters|Bando de Saqueadores
pt_dplmc_spouse|Sua Esposa
pt_dplmc_gift_caravan|Sua Caravana
pt_dplmc_recruiter|Recrutador
